#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-07-18T02:49:11 [V7.33.3]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-07-18T02:49:11	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-source=J/A+A/682/A149/models&-order=I&-out=logMgas&-out=Lstar&-out=gamma&-out=psi&-out=hc&-out=Rc&-out=inc&-out=L12COJ21&-out=R12COJ21&-out=L12COJ32&-out=R12COJ32&-out=L13COJ21&-out=R13COJ21&-out=L13COJ32&-out=R13COJ32&-out=LC18OJ21&-out=RC18OJ21&-out=LC18OJ32&-out=RC18OJ32&-out=LC17OJ21&-out=RC17OJ21&-out=LC17OJ32&-out=RC17OJ32&-out=L13C18OJ21&-out=R13C18OJ21&-out=L13C18OJ32&-out=R13C18OJ32&-out=L13C17OJ21&-out=R13C17OJ21&-out=L13C17OJ32&-out=R13C17OJ32&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.33.3	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36820149
#Name: J/A+A/682/A149
#Title: Herbig disks gas mass using CO isotopologues (Stapper+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/682/a149	    IVOID of underlying data collection
#INFO	creator=Stapper L.M.	    First author or institution
#INFO	cites=bibcode:2024A&A...682A.149S	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/682/A149	    Dataset landing page
#INFO	publication_date=2024-02-16	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_682_A149_models:
#Name: J/A+A/682/A149/models
#Title: The luminosities and radii extracted from the models and the model parameters
#Column	logMgas	(F4.1)	The tenth logarithm of the gas mass	[ucd=phys.mass]
#Column	Lstar	(F4.1)	Stellar luminosity	[ucd=phys.luminosity]
#Column	gamma	(F4.1)	Surface density profile power law index	[ucd=stat.param]
#Column	psi	(F4.1)	Flaring index vertical distribution	[ucd=stat.param]
#Column	hc	(F5.2)	Scale height at distance Rc	[ucd=stat.param]
#Column	Rc	(F5.1)	Critical radius surface density profile	[ucd=phys.angSize;src]
#Column	inc	(F4.1)	Inclination of the disk	[ucd=src.orbital.inclination]
#Column	L12COJ21	(F26.16)	Luminosity of the ^12^CO J=2-1 line	[ucd=phys.luminosity]
#Column	R12COJ21	(F20.15)	90% radius of the ^12^CO J=2-1 line	[ucd=phys.size.radius]
#Column	L12COJ32	(F26.16)	Luminosity of the ^12^CO J=3-2 line	[ucd=phys.luminosity]
#Column	R12COJ32	(F20.15)	90% radius of the ^12^CO J=3-2 line	[ucd=phys.size.radius]
#Column	L13COJ21	(F25.16)	Luminosity of the ^13^CO J=2-1 line	[ucd=phys.luminosity]
#Column	R13COJ21	(F20.15)	90% radius of the ^13^CO J=2-1 line	[ucd=phys.size.radius]
#Column	L13COJ32	(F26.16)	Luminosity of the ^13^CO J=3-2 line	[ucd=phys.luminosity]
#Column	R13COJ32	(F20.15)	90% radius of the ^13^CO J=3-2 line	[ucd=phys.size.radius]
#Column	LC18OJ21	(D23.16)	Luminosity of the C^18^O J=2-1 line	[ucd=phys.luminosity]
#Column	RC18OJ21	(F20.15)	90% radius of the C^18^O J=2-1 line	[ucd=phys.size.radius]
#Column	LC18OJ32	(D21.14)	Luminosity of the C^18^O J=3-2 line	[ucd=phys.luminosity]
#Column	RC18OJ32	(F20.15)	90% radius of the C^18^O J=3-2 line	[ucd=phys.size.radius]
#Column	LC17OJ21	(F24.16)	Luminosity of the C^17^O J=2-1 line	[ucd=phys.luminosity]
#Column	RC17OJ21	(F19.15)	90% radius of the C^17^O J=2-1 line	[ucd=phys.size.radius]
#Column	LC17OJ32	(D22.15)	Luminosity of the C^17^O J=3-2 line	[ucd=phys.luminosity]
#Column	RC17OJ32	(F19.15)	90% radius of the C^17^O J=3-2 line	[ucd=phys.size.radius]
#Column	L13C18OJ21	(D23.16)	Luminosity of the ^13^C^18^O J=2-1 line	[ucd=phys.luminosity]
#Column	R13C18OJ21	(F20.15)	90% radius of the ^13^C^18^O J=2-1 line	[ucd=phys.size.radius]
#Column	L13C18OJ32	(D22.15)	Luminosity of the ^13^C^18^O J=3-2 line	[ucd=phys.luminosity]
#Column	R13C18OJ32	(F19.15)	90% radius of the ^13^C^18^O J=3-2 line	[ucd=phys.size.radius]
#Column	L13C17OJ21	(D22.15)	Luminosity of the ^13^C^17^O J=2-1 line	[ucd=phys.luminosity]
#Column	R13C17OJ21	(F20.15)	90% radius of the ^13^C^17^O J=2-1 line	[ucd=phys.size.radius]
#Column	L13C17OJ32	(D21.14)	Luminosity of the ^13^C^17^O J=3-2 line	[ucd=phys.luminosity]
#Column	R13C17OJ32	(F19.15)	90% radius of the ^13^C^17^O J=3-2 line	[ucd=phys.size.radius]
logMgas;Lstar;gamma;psi;hc;Rc;inc;L12COJ21;R12COJ21;L12COJ32;R12COJ32;L13COJ21;R13COJ21;L13COJ32;R13COJ32;LC18OJ21;RC18OJ21;LC18OJ32;RC18OJ32;LC17OJ21;RC17OJ21;LC17OJ32;RC17OJ32;L13C18OJ21;R13C18OJ21;L13C18OJ32;R13C18OJ32;L13C17OJ21;R13C17OJ21;L13C17OJ32;R13C17OJ32
-2.0;50.0; 0.4; 0.1; 0.40;  5.0;40.0;   343851.9322588364011608;  25.920111441498118;   735173.4273046897724271;  26.425549040859742;  112594.8010262762400089;  21.487770924364419;   265052.8012605894473381;  22.410092163529459; 4.3473333110639069e+04;  19.367340215160787; 1.19869501181001e+05;  20.380780695092891;  19874.8003700795597979; 18.534480467389209; 6.210238528603171e+04; 19.466786744392440; 7.7661260302073640e+02;  17.789781431266150; 2.875096448313152e+03; 18.330789070546786; 2.606602622547547e+02;  17.884481664534558; 9.58848846508891e+02; 18.444349157011484
-2.0;50.0; 0.4; 0.1; 0.40;  5.0;70.0;   824427.0448360241716728;  45.750627194062943;  1953124.5478819229174405;  47.363453617144607;  208490.9748170271050185;  33.541856607886643;   558836.9668044777354226;  34.738204533354455; 6.0969480553053640e+04;  32.058467189096177; 1.93912237125010e+05;  32.956022941922413;  24686.9220701266240212; 31.697205933482763; 8.550105710784458e+04; 32.507314921300683; 7.9950116181536112e+02;  31.883858692532414; 3.122821612317710e+03; 32.392838927310891; 1.975771748880937e+02;  32.015923317512346; 8.31875983636641e+02; 32.497839651449866
-2.0;50.0; 0.4; 0.1; 0.40; 10.0;10.0;   361889.3172585392021574;  43.398165971683568;   770722.4733259469503537;  44.361016225314472;  170673.4348634348425549;  34.209590851768098;   402789.2717631385894492;  36.430259714026249; 8.2289560470381854e+04;  30.917522459347307; 2.12993256366371e+05;  32.149794001948720;  44704.4935075599278207; 29.508116500794440; 1.321834600504031e+05; 30.737657302087047; 2.0509315643890432e+03;  28.251982312524515; 7.639697700554254e+03; 28.769658688293600; 7.050993624472139e+02;  28.271653537615560; 2.62900788002221e+03; 28.790574528484161
-2.0;50.0; 0.4; 0.1; 0.40; 10.0;40.0;   848788.3854760344838724;  44.285921100275630;  1817820.1559816668741405;  45.258654761246397;  298514.6746723298565485;  35.993591210382512;   728521.0799335256451741;  37.810567475253272; 1.1147324535428351e+05;  31.423143394876270; 3.13774523802618e+05;  32.766308836930918;  50985.4946897505069501; 30.477618031322844; 1.639525017731373e+05; 31.528988148516451; 2.0090631766540639e+03;  30.015967565274082; 7.575195606057393e+03; 30.668712433048444; 6.858077564058156e+02;  30.100598023237566; 2.57668625211354e+03; 30.749285631653422
-2.0;50.0; 0.4; 0.1; 0.40; 10.0;70.0;  1794298.2863278267905116;  72.321585195818471;  4150703.5071309073828161;  78.648238056310234;  494522.9047963873599656;  54.706213966392859;  1341906.2597445179708302;  56.438388575903708; 1.4471483672803856e+05;  48.812484710295656; 4.64493073713043e+05;  51.339924980643659;  59455.2377835871229763; 47.534653681340522; 2.103914811394182e+05; 49.600351858763808; 2.1363944427523898e+03;  47.826449267888847; 8.372362278311901e+03; 49.133368080577597; 6.960872253183794e+02;  47.944951370847534; 2.72029771323877e+03; 49.247317719147837
-2.0;50.0; 0.4; 0.1; 0.40; 30.0;10.0;  1753108.7929495142307132; 108.750896753385206;  3817654.0353595111519098; 110.282701665687597;  813773.1647689613746479;  85.863108432515176;  1928159.9692970763426274;  88.359375225148000; 3.4455449545968801e+05;  65.114632285075061; 8.90390711433887e+05;  66.586925312144771; 191006.4221122084418312; 63.077472370543433; 5.604205143465720e+05; 64.747530939895725; 9.2276539393855055e+03;  64.635987484191020; 3.375061533449761e+04; 65.490063619005511; 3.190202167834029e+03;  65.003209095554254; 1.16993089464004e+04; 65.762635665134013
-2.0;50.0; 0.4; 0.1; 0.40; 30.0;40.0;  3264826.5341653740033507; 110.043221661378581;  6989213.7706310441717505; 112.040063530091103; 1333685.4649546404834837;  86.923145171235376;  3253743.1394777041859925;  90.898091801275683; 4.4958858081964887e+05;  67.209390906010171; 1.25435305991655e+06;  69.571274609150478; 209401.4882884364924394; 65.788479041301613; 6.638521889944375e+05; 67.317338557812263; 8.6027035750771975e+03;  68.817928272359680; 3.169321153964561e+04; 70.115033133718583; 2.958189071694432e+03;  69.364075356263371; 1.08801242569385e+04; 70.581820467265075
-2.0;50.0; 0.4; 0.1; 0.40; 30.0;70.0;  5208686.2215836625546217; 175.859351037384698; 11640815.6943341884762049; 182.827793515306070; 1782435.8211475089192390; 131.284211480130267;  4710124.0577513761818409; 138.335029692641029; 4.8329076190919138e+05;  98.934795982634085; 1.51054808086510e+06; 103.058494598981440; 203590.1938211302331183; 96.371558076800198; 7.015755569087234e+05; 99.665707213753635; 7.8170132961976733e+03; 100.649291537969006; 2.981871398135539e+04;102.547913268178760; 2.678939404076328e+03; 101.134449978145284; 1.01863335087176e+04;103.060212262840324
-2.0;50.0; 0.4; 0.1; 0.40; 60.0;10.0;  4441653.6431691767647862; 192.483077257285146;  9799297.8361508715897799; 191.888592378901194; 1997060.8256085435859859; 154.162046370073057;  4812562.9112711818888783; 157.211193634536215; 7.4830986352934700e+05; 110.776522513417959; 2.03738668780328e+06; 113.615832572366287; 396908.0133908347925171;105.146194902275553; 1.226572667847946e+06;107.880819792876579; 1.8107987064676410e+04; 110.286627536461438; 6.892434539228141e+04;109.994091459910976; 6.321892106581708e+03; 110.761845082953755; 2.40794956386862e+04;110.330797422536961
-2.0;50.0; 0.4; 0.1; 0.40; 60.0;40.0;  7199333.8570132553577423; 193.586120199087503; 15589282.2423518281430006; 195.409859170020525; 3137886.1725110639818013; 154.072879084292566;  7678926.0474321553483605; 159.859530106692603; 9.4178347802282125e+05; 111.186820178046418; 2.73141424430831e+06; 113.623377700140679; 428961.9081553444848396;108.534046751681501; 1.409761324653844e+06;110.131533738869038; 1.7266221099436632e+04; 115.766971536726743; 6.518683116316032e+04;115.977644257928887; 6.002917729458568e+03; 116.400312581467759; 2.25926008704537e+04;116.538057025466983
-2.0;50.0; 0.4; 0.1; 0.40; 60.0;70.0;  9650012.3598546274006367; 300.647611831269728; 21284551.0048047900199890; 305.977552985071668; 3733114.8201583446934819; 223.892718128717405;  9646876.9031241871416569; 238.181297604425879; 9.1534301817243046e+05; 151.270396020923641; 2.82993684487664e+06; 156.584683070171138; 385400.0655516668921337;148.195674614754978; 1.307056037845941e+06;151.583187636390988; 1.4918805053987457e+04; 163.087203995577795; 5.583781747224260e+04;165.954360710796891; 5.181722686268826e+03; 164.514083787302809; 1.93047916848498e+04;166.756776761919497
-2.0;50.0; 0.4; 0.1; 0.40;200.0;10.0; 17688645.3971900567412376; 483.614652234491984; 39121191.8004484772682190; 475.591438979998657; 7109164.1653301557525992; 398.508645685576482; 17326564.5720175281167030; 397.562705641312391; 1.3363168172486597e+06; 222.651094923406703; 4.12627026114147e+06; 223.295763818398086; 571959.4533913449849933;219.478603963909990; 1.977142468573045e+06;217.874852256380251; 2.5566450328043200e+04; 271.015117486494830; 9.674807841026060e+04;263.047236954527875; 9.043790462859415e+03; 272.081974053423494; 3.40551344893427e+04;264.022238825330248
-2.0;50.0; 0.4; 0.1; 0.40;200.0;40.0; 22073728.8968635872006416; 494.139761505320962; 48610464.4494637250900269; 490.069671254278887; 9199321.1344698872417212; 403.795726080856468; 23143665.1566059440374374; 403.872852645078410; 1.4242391312037078e+06; 227.087046770645998; 4.58993052709739e+06; 227.169240814130205; 582014.7453928351169452;224.043074798480291; 2.049869648212294e+06;221.689811017028035; 2.5386183617016824e+04; 275.022213894316280; 9.581267969583524e+04;268.120626998308410; 8.972297820172444e+03; 276.173925429068333; 3.36684454964340e+04;269.107333553110948
-2.0;50.0; 0.4; 0.1; 0.40;200.0;70.0; 24300154.7483239583671093; 694.647271894723758; 53306801.8548839762806892; 704.729633551269217;10158953.4376977514475584; 539.166801112328471; 26011196.8026320897042751; 554.314300091023028; 1.4052217002596948e+06; 270.852991801919757; 4.56571050443746e+06; 272.634991472448746; 558552.8448004216188565;267.061856321815185; 1.948012173411097e+06;266.135462623401395; 2.4267534119563665e+04; 332.243929619784126; 8.996445583948313e+04;327.259837453587693; 8.571306403853274e+03; 334.040218205107692; 3.15672992806775e+04;329.376144198248824
-2.0;50.0; 0.4; 0.2; 0.05;  5.0;10.0;   136481.1708806125971023;  24.460068344229573;   355464.0230124318622984;  24.383703645106280;   41768.9126761494408129;  22.376761387284208;   104636.3289353519649012;  22.667468539279280; 1.8634645812367213e+04;  20.017369629579896; 4.43334948611086e+04;  20.515452084688999;  13511.4405982831303845; 19.363696829295129; 3.277285538108806e+04; 19.904757466652573; 1.6164678334021717e+03;  16.733919009498699; 5.148386317652410e+03; 16.974385947134969; 6.113771997086592e+02;  16.645249079765943; 2.08720369360024e+03; 16.760377341754744
-2.0;50.0; 0.4; 0.2; 0.05;  5.0;40.0;   129665.5743977876554709;  24.627838060310260;   331403.4624490960850380;  24.533155871997486;   41159.4459304188567330;  22.586684200022344;   102536.0695522384048672;  23.236497334484302; 1.8284964105966279e+04;  20.012647558594413; 4.30926482144079e+04;  20.574895372835226;  13159.3800232384764968; 19.190094005820885; 3.194400541424001e+04; 19.832021943548845; 1.6060275137209503e+03;  16.403088249984759; 5.081199007762690e+03; 16.684634357839169; 6.108934302548664e+02;  16.274387133478395; 2.08281110066540e+03; 16.389128108389254
-2.0;50.0; 0.4; 0.2; 0.05;  5.0;70.0;   118506.9427461611048784;  28.665552836471029;   287031.5821156156598590;  28.798718537469881;   42148.9923690228170017;  26.674827691704081;   103292.0224750433990266;  27.507574410197531; 1.8689260921317160e+04;  22.223948922759160; 4.23444400969481e+04;  22.508031895099041;  13235.8693386969152925; 21.887550417966505; 3.148909622105759e+04; 22.135245885922973; 1.6016676901510891e+03;  21.199075845768501; 4.959640018491441e+03; 21.282354233038241; 6.121207834133368e+02;  21.145258253081849; 2.03685309618148e+03; 21.162374882855893
-2.0;50.0; 0.4; 0.2; 0.05; 10.0;10.0;   410849.8134975817520171;  42.620440631175647;  1072056.0294436151161790;  42.568302856106499;  118073.2815837358357385;  37.244593856087313;   288820.0599035915220156;  37.675347442040511; 5.1639581700859970e+04;  31.577932904935025; 1.23109628131762e+05;  32.136405262898982;  36756.0492168252021656; 30.745738959466902; 9.048195264723380e+04; 31.296459286079990; 3.4090153892544290e+03;  28.903909315796660; 1.113442950943019e+04; 29.489786661255881; 1.269672827175308e+03;  28.864811300999371; 4.28540602728796e+03; 29.252010921407862
-2.0;50.0; 0.4; 0.2; 0.05; 10.0;40.0;   371304.6276816332829185;  42.885627867038060;   959417.2582961611915380;  42.830870526985528;  110815.5870441523002228;  37.966588416920125;   269750.3298020915244706;  38.418433240161050; 4.8255197638856320e+04;  31.422522659282841; 1.13959528605824e+05;  32.201348176066460;  34466.4600526006033760; 30.246167686796870; 8.433073163259953e+04; 31.008897997320183; 3.3108754479833779e+03;  28.109110881775230; 1.079689006990054e+04; 28.501235899934223; 1.237741983436073e+03;  28.072092927898531; 4.18989774690472e+03; 28.257280892135217
-2.0;50.0; 0.4; 0.2; 0.05; 10.0;70.0;   303879.0773929153801873;  47.943460623299842;   754131.3685562727041543;  48.337859953836237;  104588.6437044535414316;  41.681643858530883;   249804.3611124114831910;  42.664153592595959; 4.4667932633429911e+04;  35.343252465773617; 1.01948602847378e+05;  36.074441867612073;  31896.7935602253637626; 33.687324249947039; 7.735827962210082e+04; 34.524442007493597; 3.1103950946119412e+03;  30.533010255354093; 1.020297360499870e+04; 30.819463987169481; 1.167579215206573e+03;  30.372208080483546; 3.99806588433766e+03; 30.261294519051209
-2.0;50.0; 0.4; 0.2; 0.05; 30.0;10.0;  1854275.9763961629942060; 106.937307745889939;  4539659.6757071902975440; 104.272996996247002;  594486.1050721446517855;  90.859556788849616;  1444427.1812364757061005;  92.289756030089194; 2.3913686696585623e+05;  70.975116934467167; 5.73165449912021e+05;  72.366797384974305; 162681.1672582774481270; 67.542154555879833; 4.064582182494636e+05; 68.665919028883152; 1.1765868582510688e+04;  67.199229609335660; 3.779805060783992e+04; 67.799699370418381; 4.439199960005429e+03;  66.952936417570228; 1.43632178854032e+04; 67.398860843397841
-2.0;50.0; 0.4; 0.2; 0.05; 30.0;40.0;  1600781.7203722915146500; 108.524153096883595;  3903343.7361515900120139; 106.302688211085567;  530996.0783685465576127;  92.835990030059961;  1286772.7851305252406746;  94.326131461839154; 2.1152367880312685e+05;  72.160772183280486; 5.02876868293413e+05;  73.736167456160686; 145663.6997191451082472; 68.038578320479843; 3.604522888501378e+05; 69.546701920726719; 1.0950694114307766e+04;  67.857818833596184; 3.516556880062324e+04; 68.536498429977158; 4.134446738267637e+03;  67.608110042515435; 1.33762780157162e+04; 67.992177491601367
-2.0;50.0; 0.4; 0.2; 0.05; 30.0;70.0;  1134353.0025894350837916; 114.859786171519644;  2696893.9241529274731874; 114.042274134177561;  437361.8910760069265962; 100.476386058260175;  1036662.6824723284225911; 102.866374132233801; 1.6762295827180048e+05;  77.211178956198182; 3.84299170683411e+05;  79.667895710541629; 117461.1992809196817689; 72.221005973972368; 2.855525609831460e+05; 73.587558339300486; 8.9931189129173963e+03;  72.653174651999961; 2.924913073610984e+04; 73.114873212424541; 3.383825672024451e+03;  72.330019892958603; 1.11025162675213e+04; 72.593804770785781
-2.0;50.0; 0.4; 0.2; 0.05; 60.0;10.0;  5043797.8597034430131316; 198.141462907555848; 12127132.8565271794795990; 195.439462097660169; 1590387.9459225751925260; 163.662511158094617;  3897450.9489549272693694; 165.790591858788616; 5.4973796801353560e+05; 117.312488106194863; 1.33894337585272e+06; 118.343554056069038; 355283.9480490040150471;113.828263408521593; 9.202661377635509e+05;115.267148257958539; 2.2144897192495599e+04; 118.236883500765074; 7.359753397300068e+04;118.137873449011565; 8.315766776196351e+03; 117.701452795275017; 2.76766626099406e+04;117.405516188728640
-2.0;50.0; 0.4; 0.2; 0.05; 60.0;40.0;  4289940.6422761054709554; 201.481069117434913; 10299898.6604502554982901; 199.278616351756597; 1394583.9269909046124667; 166.381818899291801;  3405523.2520302450284362; 169.179870321593398; 4.8056339200523042e+05; 118.467994557726897; 1.15431038026123e+06; 119.790904331581004; 318299.5993477317388169;114.755566891986433; 8.104436594688556e+05;116.353061196862598; 2.1036482223111620e+04; 119.526597770649218; 6.904087999526110e+04;119.640482561572583; 7.915307908871419e+03; 118.898110802321582; 2.60208382074422e+04;118.797932226835201
-2.0;50.0; 0.4; 0.2; 0.05; 60.0;70.0;  2842691.8951279125176370; 208.515840559491693;  6705631.3443169891834259; 207.463004251855693; 1077411.5398693210445344; 177.354643252581923;  2568919.2759523862041533; 183.405050598198841; 3.5554120142082241e+05; 121.116727828261745; 8.14423285001627e+05; 123.347224122664443; 245643.4861621712916531;117.530182555071377; 6.007895676878641e+05;118.985386556668743; 1.7412517026940652e+04; 124.834559810061805; 5.580297333833027e+04;125.743819255919462; 6.548830632487945e+03; 124.130465530396421; 2.09800140533857e+04;124.600271736831260
-2.0;50.0; 0.4; 0.2; 0.05;200.0;10.0; 22138268.0705523006618023; 506.357005661429298; 50965140.2986760586500168; 504.711299053661605; 6838615.9737707655876875; 441.379218627504372; 16957860.0178029127418995; 453.361880841950381; 1.2914850782371107e+06; 261.352848762105225; 3.38788400695035e+06; 264.254096202567553; 633504.8238880007993430;242.300758822821393; 1.834667291732220e+06;238.024676619864806; 3.6251597237884023e+04; 298.346384815893828; 1.219013785768041e+05;294.790057692996015; 1.315087571764001e+04; 297.879122509167701; 4.39521987694073e+04;294.062226606821014
-2.0;50.0; 0.4; 0.2; 0.05;200.0;40.0; 18479611.9108475297689438; 516.147535607932241; 42579895.0984331369400024; 514.744978476470123; 5967822.6338925091549754; 454.633384198703538; 14717011.6789748407900333; 465.016586130807127; 1.1640005368982989e+06; 266.133731433385833; 2.99019565273903e+06; 269.529382483268535; 598584.9017373749520630;246.124519698350014; 1.694176702535720e+06;243.833569296509012; 3.5923157570127813e+04; 298.522185746659886; 1.202511268388867e+05;294.995010655834108; 1.304654554969832e+04; 297.995495204554743; 4.34355468495125e+04;294.245593784331220
-2.0;50.0; 0.4; 0.2; 0.05;200.0;70.0; 11356761.5689278598874807; 543.352808817471328; 26072304.4612982943654060; 543.904159474245830; 4291865.7881649034097791; 478.603061479431176; 10371831.6215365808457136; 486.355199719774703; 8.5451262653362832e+05; 275.981903341880070; 2.09020490603935e+06; 280.853312003160966; 492332.6199157848022878;255.973701330986813; 1.312879891780949e+06;257.395996986701221; 3.4329968719097262e+04; 304.154320388305393; 1.127112996765812e+05;301.014423931690601; 1.250487206622921e+04; 303.442901766374121; 4.08829668657960e+04;300.051556547291511
-2.0;50.0; 0.4; 0.2; 0.20;  5.0;10.0;   165691.1371697317517828;  22.638569775934329;   415083.4087245476548560;  22.920647873718632;   56764.8092528968409169;  21.457408220690908;   139082.3109436455124523;  21.929292254544013; 2.8397747430383493e+04;  19.054474883839912; 6.85549436437987e+04;  19.667700635759346;  18947.2453308547665074; 18.002262279375532; 4.902929168211180e+04; 18.875166268415740; 1.2657215907733139e+03;  16.772728166776115; 4.619230731603982e+03; 16.857979783067435; 4.405856101248343e+02;  16.768280232683512; 1.64120814219820e+03; 16.820600961267054
-2.0;50.0; 0.4; 0.2; 0.20;  5.0;40.0;   252413.5665588057599962;  24.694572243335905;   597369.8930795703781769;  25.082348702862841;   87151.7702384208387230;  21.800456063179062;   212789.4526376306021120;  22.468215122766608; 3.9990525605543953e+04;  19.005106255047160; 9.97366504881464e+04;  19.909237586601915;  23691.3984993511039647; 17.605750490986480; 6.504315828288245e+04; 18.717771293746424; 1.2990251900247524e+03;  16.675760667394368; 4.834169677816694e+03; 16.745394767751897; 4.480624556911886e+02;  16.678856035179692; 1.68874207225719e+03; 16.717231908976380
-2.0;50.0; 0.4; 0.2; 0.20;  5.0;70.0;   404466.2483225948526524;  36.617359182028373;   946747.4398524191929027;  37.265424663016823;  130118.6619887844426557;  32.435457258350489;   324959.0174115900299512;  33.660066942043500; 5.2956534167822050e+04;  27.975041087471240; 1.38352243946636e+05;  30.430844385368005;  27689.0243379305175040; 22.658738796009704; 8.029202986315700e+04; 28.720002191766813; 1.2953402281198662e+03;  22.193326076568333; 4.750692810224370e+03; 22.514649328821427; 4.249250369762463e+02;  22.331576475764479; 1.55925589271806e+03; 22.665415047348915
-2.0;50.0; 0.4; 0.2; 0.20; 10.0;10.0;   459509.1701332026277669;  40.944646132633608;  1139237.2932918625883758;  40.668060174467101;  156471.7328711654408835;  35.988319327971823;   384262.8824503975920379;  36.990768768224207; 7.2439060896187031e+04;  30.802125070009662; 1.78077360915314e+05;  31.543670345120177;  47148.4245082843772252; 29.579403609202824; 1.245435046890133e+05; 30.555879222390359; 2.9943263783754510e+03;  28.263640828943281; 1.062644592921221e+04; 28.796378165784638; 1.042189019035882e+03;  28.300135598499601; 3.75830910637406e+03; 28.762199788833865
-2.0;50.0; 0.4; 0.2; 0.20; 10.0;40.0;   611845.6862796501955017;  42.684056481395686;  1445456.2905975487083197;  42.892692636368274;  220792.6858085764106363;  37.030437617830408;   540654.6445887696463615;  38.237775722670122; 9.4839704444219155e+04;  30.720697193228560; 2.38866694599590e+05;  31.892449606899572;  55699.6333669713712879; 29.150053356029709; 1.542545194372005e+05; 30.467491919274199; 2.9730367773381176e+03;  28.259845875521584; 1.074724616724416e+04; 28.774075826297185; 1.026461596382746e+03;  28.311633214714284; 3.75046618018756e+03; 28.799305424318931
-2.0;50.0; 0.4; 0.2; 0.20; 10.0;70.0;   864872.0781632162397727;  60.624835432285373;  2021926.6541801695711911;  62.895372870055219;  302909.9131248192279600;  51.569333157686337;   763778.6216681849909946;  53.535695183306331; 1.1629585325112278e+05;  39.065704954510920; 3.11202469453430e+05;  41.923318619394855;  60901.8296034628947382; 37.651932859095659; 1.813771693061039e+05; 38.969769816737063; 2.8429169319071239e+03;  36.691227057951870; 1.050641567763044e+04; 37.294017011554672; 9.718124072932310e+02;  36.808795284123086; 3.61332395346906e+03; 37.354801691462988
-2.0;50.0; 0.4; 0.2; 0.20; 30.0;10.0;  2250252.7915434013120830; 102.773825723428999;  5501932.7268613986670971; 101.124362345994683;  765235.0884893827605993;  88.133130470918218;  1877266.7052021967247128;  89.507156345139222; 3.0905614270978043e+05;  66.079359964110537; 7.71043890237909e+05;  67.306507756798780; 193687.1733812876918819; 63.812361434560060; 5.246619361370694e+05; 65.484927843704767; 1.1412847771445480e+04;  63.799523562962420; 3.974748552446333e+04; 64.875034973427688; 4.029357819086617e+03;  64.176294652484017; 1.41462375013793e+04; 65.075933449759631
-2.0;50.0; 0.4; 0.2; 0.20; 30.0;40.0;  2525737.7167734056711197; 106.642449743943217;  5965874.8617870938032866; 106.610622999345324;  948172.6997519633732736;  89.323341706408769;  2300102.9487025183625519;  92.100415638734418; 3.6216262949173071e+05;  66.999953150643520; 9.08867605897769e+05;  69.069521950071262; 209366.3265725641686004; 64.623376354617065; 5.843126486130877e+05; 66.469289139711108; 1.0702303076806897e+04;  65.835536156162917; 3.754931801992924e+04; 66.847525404026669; 3.754999213258008e+03;  66.236301687586163; 1.32214433279671e+04; 67.119780040907912
-2.0;50.0; 0.4; 0.2; 0.20; 30.0;70.0;  2872840.9452806147746742; 139.248366957700284;  6658002.7748339269310236; 142.062139245177093; 1129203.0455893061589450; 113.579611030000194;  2793644.3934160564094782; 118.969477562930194; 3.7951605080763495e+05;  82.708713266218325; 1.00978292887381e+06;  85.567325663041416; 195029.3826022377470508; 79.944374058703175; 5.826404178066939e+05; 82.420474440866826; 8.8340185901160548e+03;  82.184137210522735; 3.177000345678292e+04; 83.412459768476268; 3.087899580943511e+03;  82.498429350284809; 1.11095622427516e+04; 83.645013925869947
-2.0;50.0; 0.4; 0.2; 0.20; 60.0;10.0;  5606238.8184952586889267; 184.397879510501895; 13479570.8531185258179903; 181.275409132000789; 1922714.3375000823289156; 156.959670042052096;  4785668.3931075772270560; 158.873306670878890; 6.9983774842364748e+05; 114.523679045003874; 1.82534375650345e+06; 116.385736230585707; 405837.9627052620635368;109.821737684047406; 1.168530957407721e+06;112.211848336771737; 2.0665909016644411e+04; 112.207003860534684; 7.538459762243765e+04;112.174110505251562; 7.348544701548898e+03; 112.410981927642283; 2.68746063739248e+04;112.186678809890765
